database_type,database,dataset,action,time
Redis,ASOS_2022,profiles,insert,0.09585356712341309
Redis,ASOS_2022,restaurant,insert,0.14049267768859863
Redis,ASOS_2022,students,insert,0.012833833694458008
Redis,ASOS_2022,books,read,0.512601375579834
Redis,ASOS_2022,countries-small,read,0.3602468967437744
Redis,ASOS_2022,covers,read,0.9848709106445312
Redis,ASOS_2022,data,read,0.12421679496765137
Redis,ASOS_2022,grades,read,0.11776447296142578
Redis,ASOS_2022,products,read,0.10471010208129883
Redis,ASOS_2022,profiles,read,0.6422927379608154
Redis,ASOS_2022,restaurant,read,0.9510815143585205
Redis,ASOS_2022,students,read,0.12052178382873535
Redis,ASOS_2022,data,update,0.11999678611755371
Redis,ASOS_2022,books,delete,0.015485048294067383
Redis,ASOS_2022,countries-small,delete,0.014551162719726562
Redis,ASOS_2022,covers,delete,0.20248794555664062
Redis,ASOS_2022,data,delete,0.002556324005126953
Redis,ASOS_2022,grades,delete,0.008901596069335938
Redis,ASOS_2022,products,delete,0.0008974075317382812
Redis,ASOS_2022,profiles,delete,0.05617356300354004
Redis,ASOS_2022,restaurant,delete,0.0767812728881836
Redis,ASOS_2022,students,delete,0.007236003875732422
Redis,ASOS_2022,books,insert,0.03029608726501465
Redis,ASOS_2022,countries-small,insert,0.024451017379760742
Redis,ASOS_2022,covers,insert,0.29038310050964355
Redis,ASOS_2022,data,insert,0.003429412841796875
Redis,ASOS_2022,grades,insert,0.016981124877929688
Redis,ASOS_2022,products,insert,0.000888824462890625
Redis,ASOS_2022,profiles,insert,0.10662293434143066
Redis,ASOS_2022,restaurant,insert,0.16274571418762207
Redis,ASOS_2022,students,insert,0.011353731155395508
Redis,ASOS_2022,books,read,0.4917788505554199
Redis,ASOS_2022,countries-small,read,0.34816718101501465
Redis,ASOS_2022,covers,read,0.9303340911865234
Redis,ASOS_2022,data,read,0.1139671802520752
Redis,ASOS_2022,grades,read,0.15767598152160645
Redis,ASOS_2022,products,read,0.10174727439880371
Redis,ASOS_2022,profiles,read,0.8042082786560059
Redis,ASOS_2022,restaurant,read,0.7770659923553467
Redis,ASOS_2022,students,read,0.16039109230041504
Redis,ASOS_2022,data,update,0.11297392845153809
Redis,ASOS_2022,books,delete,0.019266605377197266
Redis,ASOS_2022,countries-small,delete,0.011668682098388672
Redis,ASOS_2022,covers,delete,0.20062685012817383
Redis,ASOS_2022,data,delete,0.0024967193603515625
Redis,ASOS_2022,grades,delete,0.008769512176513672
Redis,ASOS_2022,products,delete,0.0008838176727294922
Redis,ASOS_2022,profiles,delete,0.044386863708496094
Redis,ASOS_2022,restaurant,delete,0.0731663703918457
Redis,ASOS_2022,students,delete,0.0060503482818603516
Redis,ASOS_2022,books,insert,0.025393009185791016
Redis,ASOS_2022,countries-small,insert,0.024272918701171875
Redis,ASOS_2022,covers,insert,0.3299381732940674
Redis,ASOS_2022,data,insert,0.004442930221557617
Redis,ASOS_2022,grades,insert,0.017482280731201172
Redis,ASOS_2022,products,insert,0.0010256767272949219
Redis,ASOS_2022,profiles,insert,0.11942815780639648
Redis,ASOS_2022,restaurant,insert,0.15988826751708984
Redis,ASOS_2022,students,insert,0.011404275894165039
Redis,ASOS_2022,books,read,0.34488606452941895
Redis,ASOS_2022,countries-small,read,0.47783756256103516
Redis,ASOS_2022,covers,read,0.9499685764312744
Redis,ASOS_2022,data,read,0.13484477996826172
Redis,ASOS_2022,grades,read,0.1474766731262207
Redis,ASOS_2022,products,read,0.12058329582214355
Redis,ASOS_2022,profiles,read,0.827484130859375
Redis,ASOS_2022,restaurant,read,0.99334716796875
Redis,ASOS_2022,students,read,0.1311049461364746
Redis,ASOS_2022,data,update,0.10723757743835449
Redis,ASOS_2022,books,delete,0.016736984252929688
Redis,ASOS_2022,countries-small,delete,0.018893718719482422
Redis,ASOS_2022,covers,delete,0.2048497200012207
Redis,ASOS_2022,data,delete,0.0027170181274414062
Redis,ASOS_2022,grades,delete,0.009015560150146484
Redis,ASOS_2022,products,delete,0.0009646415710449219
Redis,ASOS_2022,profiles,delete,0.04539942741394043
Redis,ASOS_2022,restaurant,delete,0.10264420509338379
Redis,ASOS_2022,students,delete,0.010022878646850586
Redis,ASOS_2022,books,insert,0.03598475456237793
Redis,ASOS_2022,countries-small,insert,0.023188114166259766
Redis,ASOS_2022,covers,insert,0.267333984375
Redis,ASOS_2022,data,insert,0.0032873153686523438
Redis,ASOS_2022,grades,insert,0.017001867294311523
Redis,ASOS_2022,products,insert,0.000804901123046875
Redis,ASOS_2022,profiles,insert,0.08894705772399902
Redis,ASOS_2022,restaurant,insert,0.1407942771911621
Redis,ASOS_2022,students,insert,0.011483430862426758
Redis,ASOS_2022,books,read,0.47869038581848145
Redis,ASOS_2022,countries-small,read,0.4442756175994873
Redis,ASOS_2022,covers,read,0.881305456161499
Redis,ASOS_2022,data,read,0.11966204643249512
Redis,ASOS_2022,grades,read,0.1495976448059082
Redis,ASOS_2022,products,read,0.11893320083618164
Redis,ASOS_2022,profiles,read,0.6095600128173828
Redis,ASOS_2022,restaurant,read,1.1106162071228027
Redis,ASOS_2022,students,read,0.11007857322692871
Redis,ASOS_2022,data,update,0.08838319778442383
Redis,ASOS_2022,books,delete,0.021623849868774414
Redis,ASOS_2022,countries-small,delete,0.015097618103027344
Redis,ASOS_2022,covers,delete,0.15599298477172852
Redis,ASOS_2022,data,delete,0.0026559829711914062
Redis,ASOS_2022,grades,delete,0.009651660919189453
Redis,ASOS_2022,products,delete,0.001277923583984375
Redis,ASOS_2022,profiles,delete,0.05913805961608887
Redis,ASOS_2022,restaurant,delete,0.08466577529907227
Redis,ASOS_2022,students,delete,0.006055593490600586
Redis,ASOS_2022,books,insert,0.025506973266601562
Redis,ASOS_2022,countries-small,insert,0.023383617401123047
Redis,ASOS_2022,covers,insert,0.31359362602233887
Redis,ASOS_2022,data,insert,0.0033011436462402344
Redis,ASOS_2022,grades,insert,0.01703476905822754
Redis,ASOS_2022,products,insert,0.0008385181427001953
Redis,ASOS_2022,profiles,insert,0.09763264656066895
Redis,ASOS_2022,restaurant,insert,0.16778349876403809
Redis,ASOS_2022,students,insert,0.011360645294189453
Redis,ASOS_2022,books,read,0.4937105178833008
Redis,ASOS_2022,countries-small,read,0.48754382133483887
Redis,ASOS_2022,covers,read,0.9064693450927734
Redis,ASOS_2022,data,read,0.12109851837158203
Redis,ASOS_2022,grades,read,0.14114880561828613
Redis,ASOS_2022,products,read,0.0990750789642334
Redis,ASOS_2022,profiles,read,0.7943015098571777
Redis,ASOS_2022,restaurant,read,0.8103578090667725
Redis,ASOS_2022,students,read,0.13438844680786133
Redis,ASOS_2022,data,update,0.10369038581848145
Redis,ASOS_2022,books,delete,0.0182192325592041
Redis,ASOS_2022,countries-small,delete,0.012939929962158203
Redis,ASOS_2022,covers,delete,0.1661207675933838
Redis,ASOS_2022,data,delete,0.002847433090209961
Redis,ASOS_2022,grades,delete,0.009562253952026367
Redis,ASOS_2022,products,delete,0.0008981227874755859
Redis,ASOS_2022,profiles,delete,0.04920244216918945
Redis,ASOS_2022,restaurant,delete,0.07929086685180664
Redis,ASOS_2022,students,delete,0.007079124450683594
Redis,ASOS_2022,books,insert,0.03347611427307129
Redis,ASOS_2022,countries-small,insert,0.023266315460205078
Redis,ASOS_2022,covers,insert,0.33089756965637207
Redis,ASOS_2022,data,insert,0.003416299819946289
Redis,ASOS_2022,grades,insert,0.018128156661987305
Redis,ASOS_2022,products,insert,0.0008568763732910156
Redis,ASOS_2022,profiles,insert,0.10763168334960938
Redis,ASOS_2022,restaurant,insert,0.17346549034118652
Redis,ASOS_2022,students,insert,0.01142263412475586
Redis,ASOS_2022,books,read,0.6158778667449951
Redis,ASOS_2022,countries-small,read,0.34919071197509766
Redis,ASOS_2022,covers,read,0.9210972785949707
Redis,ASOS_2022,data,read,0.10853242874145508
Redis,ASOS_2022,grades,read,0.13939666748046875
Redis,ASOS_2022,products,read,0.1122894287109375
Redis,ASOS_2022,profiles,read,0.6675393581390381
Redis,ASOS_2022,restaurant,read,1.03082275390625
Redis,ASOS_2022,students,read,0.14548611640930176
Redis,ASOS_2022,data,update,0.13555026054382324
Redis,ASOS_2022,books,delete,0.013087987899780273
Redis,ASOS_2022,countries-small,delete,0.012246847152709961
Redis,ASOS_2022,covers,delete,0.17173123359680176
Redis,ASOS_2022,data,delete,0.0025246143341064453
Redis,ASOS_2022,grades,delete,0.008721351623535156
Redis,ASOS_2022,products,delete,0.0008630752563476562
Redis,ASOS_2022,profiles,delete,0.05481410026550293
Redis,ASOS_2022,restaurant,delete,0.0747220516204834
Redis,ASOS_2022,students,delete,0.0060787200927734375
Redis,ASOS_2022,books,insert,0.024579763412475586
Redis,ASOS_2022,countries-small,insert,0.023350000381469727
Redis,ASOS_2022,covers,insert,0.3322789669036865
Redis,ASOS_2022,data,insert,0.003210306167602539
Redis,ASOS_2022,grades,insert,0.0167233943939209
Redis,ASOS_2022,products,insert,0.0008172988891601562
Redis,ASOS_2022,profiles,insert,0.08811783790588379
Redis,ASOS_2022,restaurant,insert,0.1479041576385498
Redis,ASOS_2022,students,insert,0.011231660842895508
Redis,ASOS_2022,books,read,0.514052152633667
Redis,ASOS_2022,countries-small,read,0.4377579689025879
Redis,ASOS_2022,covers,read,0.8835160732269287
Redis,ASOS_2022,data,read,0.12285947799682617
Redis,ASOS_2022,grades,read,0.1493208408355713
Redis,ASOS_2022,products,read,0.11433529853820801
Redis,ASOS_2022,profiles,read,0.75252366065979
Redis,ASOS_2022,restaurant,read,0.9350836277008057
Redis,ASOS_2022,students,read,0.12421035766601562
Redis,ASOS_2022,data,update,0.12273216247558594
Redis,ASOS_2022,books,delete,0.027864933013916016
Redis,ASOS_2022,countries-small,delete,0.014567375183105469
Redis,ASOS_2022,covers,delete,0.1833972930908203
Redis,ASOS_2022,data,delete,0.0026979446411132812
Redis,ASOS_2022,grades,delete,0.010004043579101562
Redis,ASOS_2022,products,delete,0.0009522438049316406
Redis,ASOS_2022,profiles,delete,0.04544711112976074
Redis,ASOS_2022,restaurant,delete,0.074493408203125
Redis,ASOS_2022,students,delete,0.006449222564697266
Redis,ASOS_2022,books,insert,0.0252835750579834
Redis,ASOS_2022,countries-small,insert,0.026647329330444336
Redis,ASOS_2022,covers,insert,0.3154590129852295
Redis,ASOS_2022,data,insert,0.0034685134887695312
Redis,ASOS_2022,grades,insert,0.01666569709777832
Redis,ASOS_2022,products,insert,0.0008037090301513672
Redis,ASOS_2022,profiles,insert,0.10768246650695801
Redis,ASOS_2022,restaurant,insert,0.16749191284179688
Redis,ASOS_2022,students,insert,0.011388301849365234
Redis,ASOS_2022,books,read,0.3300151824951172
Redis,ASOS_2022,countries-small,read,0.4776926040649414
Redis,ASOS_2022,covers,read,0.7505381107330322
Redis,ASOS_2022,data,read,0.13931679725646973
Redis,ASOS_2022,grades,read,0.1481924057006836
Redis,ASOS_2022,products,read,0.12254977226257324
Redis,ASOS_2022,profiles,read,0.7607913017272949
Redis,ASOS_2022,restaurant,read,0.8298201560974121
Redis,ASOS_2022,students,read,0.16910147666931152
Redis,ASOS_2022,data,update,0.12662053108215332
Redis,ASOS_2022,books,delete,0.01788616180419922
Redis,ASOS_2022,countries-small,delete,0.009394168853759766
Redis,ASOS_2022,covers,delete,0.1925346851348877
Redis,ASOS_2022,data,delete,0.0032796859741210938
Redis,ASOS_2022,grades,delete,0.008791208267211914
Redis,ASOS_2022,products,delete,0.0007808208465576172
Redis,ASOS_2022,profiles,delete,0.042531490325927734
Redis,ASOS_2022,restaurant,delete,0.07366657257080078
Redis,ASOS_2022,students,delete,0.006136655807495117
Redis,ASOS_2022,books,insert,0.024777889251708984
Redis,ASOS_2022,countries-small,insert,0.022925138473510742
Redis,ASOS_2022,covers,insert,0.26583266258239746
Redis,ASOS_2022,data,insert,0.0032358169555664062
Redis,ASOS_2022,grades,insert,0.016690492630004883
Redis,ASOS_2022,products,insert,0.0008323192596435547
Redis,ASOS_2022,profiles,insert,0.09800910949707031
Redis,ASOS_2022,restaurant,insert,0.17927885055541992
Redis,ASOS_2022,students,insert,0.011504888534545898
Redis,ASOS_2022,books,read,0.49926090240478516
Redis,ASOS_2022,countries-small,read,0.5149435997009277
Redis,ASOS_2022,covers,read,0.6833338737487793
Redis,ASOS_2022,data,read,0.1149592399597168
Redis,ASOS_2022,grades,read,0.1569807529449463
Redis,ASOS_2022,products,read,0.11113119125366211
Redis,ASOS_2022,profiles,read,0.6272635459899902
Redis,ASOS_2022,restaurant,read,0.9759159088134766
Redis,ASOS_2022,students,read,0.15291619300842285
Redis,ASOS_2022,data,update,0.10413360595703125
Redis,ASOS_2022,books,delete,0.019415616989135742
Redis,ASOS_2022,countries-small,delete,0.014042139053344727
Redis,ASOS_2022,covers,delete,0.2059934139251709
Redis,ASOS_2022,data,delete,0.003500223159790039
Redis,ASOS_2022,grades,delete,0.011348247528076172
Redis,ASOS_2022,products,delete,0.001069784164428711
Redis,ASOS_2022,profiles,delete,0.047272443771362305
Redis,ASOS_2022,restaurant,delete,0.08729314804077148
Redis,ASOS_2022,students,delete,0.0095367431640625
Redis,ASOS_2022,books,insert,0.0353853702545166
Redis,ASOS_2022,countries-small,insert,0.023093223571777344
Redis,ASOS_2022,covers,insert,0.28053760528564453
Redis,ASOS_2022,data,insert,0.003299713134765625
Redis,ASOS_2022,grades,insert,0.01692509651184082
Redis,ASOS_2022,products,insert,0.0008656978607177734
Redis,ASOS_2022,profiles,insert,0.09058427810668945
Redis,ASOS_2022,restaurant,insert,0.16860151290893555
Redis,ASOS_2022,students,insert,0.011826515197753906
Redis,ASOS_2022,books,read,0.2478959560394287
Redis,ASOS_2022,countries-small,read,0.3478856086730957
Redis,ASOS_2022,covers,read,0.7601938247680664
Redis,ASOS_2022,data,read,0.11644244194030762
Redis,ASOS_2022,grades,read,0.13929986953735352
Redis,ASOS_2022,products,read,0.10405826568603516
Redis,ASOS_2022,profiles,read,0.6337265968322754
Redis,ASOS_2022,restaurant,read,0.8961029052734375
Redis,ASOS_2022,students,read,0.1761150360107422
Redis,ASOS_2022,data,update,0.11565041542053223
Redis,ASOS_2022,books,delete,0.0176544189453125
Redis,ASOS_2022,countries-small,delete,0.013427019119262695
Redis,ASOS_2022,covers,delete,0.16062283515930176
Redis,ASOS_2022,data,delete,0.003286600112915039
Redis,ASOS_2022,grades,delete,0.010190725326538086
Redis,ASOS_2022,products,delete,0.0010607242584228516
Redis,ASOS_2022,profiles,delete,0.04547595977783203
Redis,ASOS_2022,restaurant,delete,0.07463788986206055
Redis,ASOS_2022,students,delete,0.006254673004150391
Redis,ASOS_2022,books,insert,0.02521204948425293
Redis,ASOS_2022,countries-small,insert,0.02334117889404297
Redis,ASOS_2022,covers,insert,0.2994089126586914
Redis,ASOS_2022,data,insert,0.0033011436462402344
Redis,ASOS_2022,grades,insert,0.017048358917236328
Redis,ASOS_2022,products,insert,0.0008087158203125
Redis,ASOS_2022,profiles,insert,0.08896875381469727
Redis,ASOS_2022,restaurant,insert,0.14122915267944336
Redis,ASOS_2022,students,insert,0.013644695281982422
Redis,ASOS_2022,books,read,0.5240974426269531
Redis,ASOS_2022,countries-small,read,0.4833030700683594
Redis,ASOS_2022,covers,read,0.9428889751434326
Redis,ASOS_2022,data,read,0.11612892150878906
Redis,ASOS_2022,grades,read,0.15166783332824707
Redis,ASOS_2022,products,read,0.10204935073852539
Redis,ASOS_2022,profiles,read,0.6823930740356445
Redis,ASOS_2022,restaurant,read,0.8969850540161133
Redis,ASOS_2022,students,read,0.16162371635437012
Redis,ASOS_2022,data,update,0.10265088081359863
Redis,ASOS_2022,books,delete,0.016999006271362305
Redis,ASOS_2022,countries-small,delete,0.009551286697387695
Redis,ASOS_2022,covers,delete,0.20387864112854004
Redis,ASOS_2022,data,delete,0.002523183822631836
Redis,ASOS_2022,grades,delete,0.009096384048461914
Redis,ASOS_2022,products,delete,0.0009057521820068359
Redis,ASOS_2022,profiles,delete,0.0534205436706543
Redis,ASOS_2022,restaurant,delete,0.07427978515625
Redis,ASOS_2022,students,delete,0.006417036056518555
Redis,ASOS_2022,books,insert,0.033437252044677734
Redis,ASOS_2022,countries-small,insert,0.024486064910888672
Redis,ASOS_2022,covers,insert,0.34963226318359375
Redis,ASOS_2022,data,insert,0.003269672393798828
Redis,ASOS_2022,grades,insert,0.016974925994873047
Redis,ASOS_2022,products,insert,0.0008454322814941406
Redis,ASOS_2022,profiles,insert,0.09370660781860352
Redis,ASOS_2022,restaurant,insert,0.14137530326843262
Redis,ASOS_2022,students,insert,0.011463642120361328
Redis,ASOS_2022,books,read,0.2599756717681885
Redis,ASOS_2022,countries-small,read,0.49815821647644043
Redis,ASOS_2022,covers,read,0.8395929336547852
Redis,ASOS_2022,data,read,0.15860390663146973
Redis,ASOS_2022,grades,read,0.1364588737487793
Redis,ASOS_2022,products,read,0.1336650848388672
Redis,ASOS_2022,profiles,read,0.8109369277954102
Redis,ASOS_2022,restaurant,read,0.6802809238433838
Redis,ASOS_2022,students,read,0.29424357414245605
Redis,ASOS_2022,data,update,0.12117528915405273
Redis,ASOS_2022,books,delete,0.017942190170288086
Redis,ASOS_2022,countries-small,delete,0.009279489517211914
Redis,ASOS_2022,covers,delete,0.18039989471435547
Redis,ASOS_2022,data,delete,0.0027146339416503906
Redis,ASOS_2022,grades,delete,0.012107372283935547
Redis,ASOS_2022,products,delete,0.0010838508605957031
Redis,ASOS_2022,profiles,delete,0.05043911933898926
Redis,ASOS_2022,restaurant,delete,0.0991663932800293
Redis,ASOS_2022,students,delete,0.00844120979309082
Redis,ASOS_2022,books,insert,0.02886676788330078
Redis,ASOS_2022,countries-small,insert,0.023069143295288086
Redis,ASOS_2022,covers,insert,0.349198579788208
Redis,ASOS_2022,data,insert,0.0035414695739746094
Redis,ASOS_2022,grades,insert,0.021414995193481445
Redis,ASOS_2022,products,insert,0.0011255741119384766
Redis,ASOS_2022,profiles,insert,0.10988044738769531
Redis,ASOS_2022,restaurant,insert,0.15166234970092773
Redis,ASOS_2022,students,insert,0.011429548263549805
Redis,ASOS_2022,books,read,0.2886812686920166
Redis,ASOS_2022,countries-small,read,0.49372363090515137
Redis,ASOS_2022,covers,read,0.857398509979248
Redis,ASOS_2022,data,read,0.09943199157714844
Redis,ASOS_2022,grades,read,0.14236855506896973
Redis,ASOS_2022,products,read,0.11465883255004883
Redis,ASOS_2022,profiles,read,0.7092132568359375
Redis,ASOS_2022,restaurant,read,0.9610769748687744
Redis,ASOS_2022,students,read,0.15997052192687988
Redis,ASOS_2022,data,update,0.11913728713989258
Redis,ASOS_2022,books,delete,0.021073102951049805
Redis,ASOS_2022,countries-small,delete,0.012465953826904297
Redis,ASOS_2022,covers,delete,0.19517230987548828
Redis,ASOS_2022,data,delete,0.0027544498443603516
Redis,ASOS_2022,grades,delete,0.00923013687133789
Redis,ASOS_2022,products,delete,0.0009446144104003906
Redis,ASOS_2022,profiles,delete,0.04640960693359375
Redis,ASOS_2022,restaurant,delete,0.07672858238220215
Redis,ASOS_2022,students,delete,0.006197452545166016
Redis,ASOS_2022,books,insert,0.03056502342224121
Redis,ASOS_2022,countries-small,insert,0.024485349655151367
Redis,ASOS_2022,covers,insert,0.2969942092895508
Redis,ASOS_2022,data,insert,0.004410982131958008
Redis,ASOS_2022,grades,insert,0.023082733154296875
Redis,ASOS_2022,products,insert,0.0008895397186279297
Redis,ASOS_2022,profiles,insert,0.10924935340881348
Redis,ASOS_2022,restaurant,insert,0.16459059715270996
Redis,ASOS_2022,students,insert,0.013327360153198242
Redis,ASOS_2022,books,read,0.49918198585510254
Redis,ASOS_2022,countries-small,read,0.2049262523651123
Redis,ASOS_2022,covers,read,0.893782377243042
Redis,ASOS_2022,data,read,0.12036919593811035
Redis,ASOS_2022,grades,read,0.1413867473602295
Redis,ASOS_2022,products,read,0.10840225219726562
Redis,ASOS_2022,profiles,read,0.7762391567230225
Redis,ASOS_2022,restaurant,read,0.9060328006744385
Redis,ASOS_2022,students,read,0.25588035583496094
Redis,ASOS_2022,data,update,0.13271665573120117
Redis,ASOS_2022,books,delete,0.02350473403930664
Redis,ASOS_2022,countries-small,delete,0.014424562454223633
Redis,ASOS_2022,covers,delete,0.17075395584106445
Redis,ASOS_2022,data,delete,0.002765655517578125
Redis,ASOS_2022,grades,delete,0.009093761444091797
Redis,ASOS_2022,products,delete,0.0011322498321533203
Redis,ASOS_2022,profiles,delete,0.045140981674194336
Redis,ASOS_2022,restaurant,delete,0.09371519088745117
Redis,ASOS_2022,students,delete,0.0060160160064697266
Redis,ASOS_2022,books,insert,0.029364347457885742
Redis,ASOS_2022,countries-small,insert,0.02295827865600586
Redis,ASOS_2022,covers,insert,0.2903566360473633
Redis,ASOS_2022,data,insert,0.0031728744506835938
Redis,ASOS_2022,grades,insert,0.016587257385253906
Redis,ASOS_2022,products,insert,0.0007719993591308594
Redis,ASOS_2022,profiles,insert,0.08629417419433594
Redis,ASOS_2022,restaurant,insert,0.15165472030639648
Redis,ASOS_2022,students,insert,0.011063814163208008
Redis,ASOS_2022,books,read,0.32856059074401855
Redis,ASOS_2022,countries-small,read,0.5099925994873047
Redis,ASOS_2022,covers,read,0.8471806049346924
Redis,ASOS_2022,data,read,0.12863802909851074
Redis,ASOS_2022,grades,read,0.13236689567565918
Redis,ASOS_2022,products,read,0.09647464752197266
Redis,ASOS_2022,profiles,read,0.5655274391174316
Redis,ASOS_2022,restaurant,read,0.9306628704071045
Redis,ASOS_2022,students,read,0.17879414558410645
Redis,ASOS_2022,data,update,0.11763358116149902
Redis,ASOS_2022,books,delete,0.013184547424316406
Redis,ASOS_2022,countries-small,delete,0.013140439987182617
Redis,ASOS_2022,covers,delete,0.2038888931274414
Redis,ASOS_2022,data,delete,0.0033702850341796875
Redis,ASOS_2022,grades,delete,0.011037588119506836
Redis,ASOS_2022,products,delete,0.001035928726196289
Redis,ASOS_2022,profiles,delete,0.04587721824645996
Redis,ASOS_2022,restaurant,delete,0.07435107231140137
Redis,ASOS_2022,students,delete,0.00616908073425293
Redis,ASOS_2022,books,insert,0.024814844131469727
Redis,ASOS_2022,countries-small,insert,0.025214433670043945
Redis,ASOS_2022,covers,insert,0.2798340320587158
Redis,ASOS_2022,data,insert,0.0034627914428710938
Redis,ASOS_2022,grades,insert,0.01691746711730957
Redis,ASOS_2022,products,insert,0.0008206367492675781
Redis,ASOS_2022,profiles,insert,0.10388588905334473
Redis,ASOS_2022,restaurant,insert,0.15534472465515137
Redis,ASOS_2022,students,insert,0.011284589767456055
Redis,ASOS_2022,books,read,0.49941253662109375
Redis,ASOS_2022,countries-small,read,0.3340635299682617
Redis,ASOS_2022,covers,read,0.9764597415924072
Redis,ASOS_2022,data,read,0.11988234519958496
Redis,ASOS_2022,grades,read,0.14330029487609863
Redis,ASOS_2022,products,read,0.10167431831359863
Redis,ASOS_2022,profiles,read,0.6465153694152832
Redis,ASOS_2022,restaurant,read,0.8707029819488525
Redis,ASOS_2022,students,read,0.12017273902893066
Redis,ASOS_2022,data,update,0.10931777954101562
Redis,ASOS_2022,books,delete,0.013699769973754883
Redis,ASOS_2022,countries-small,delete,0.009201526641845703
Redis,ASOS_2022,covers,delete,0.16306471824645996
Redis,ASOS_2022,data,delete,0.0027472972869873047
Redis,ASOS_2022,grades,delete,0.011555671691894531
Redis,ASOS_2022,products,delete,0.0009562969207763672
Redis,ASOS_2022,profiles,delete,0.04620242118835449
Redis,ASOS_2022,restaurant,delete,0.10264468193054199
Redis,ASOS_2022,students,delete,0.006607770919799805
Redis,ASOS_2022,books,insert,0.026472806930541992
Redis,ASOS_2022,countries-small,insert,0.0230100154876709
Redis,ASOS_2022,covers,insert,0.318432092666626
Redis,ASOS_2022,data,insert,0.003363370895385742
Redis,ASOS_2022,grades,insert,0.021226167678833008
Redis,ASOS_2022,products,insert,0.0009102821350097656
Redis,ASOS_2022,profiles,insert,0.09401583671569824
Redis,ASOS_2022,restaurant,insert,0.15285491943359375
Redis,ASOS_2022,students,insert,0.011365175247192383
Redis,ASOS_2022,books,read,0.5203413963317871
Redis,ASOS_2022,countries-small,read,0.3584320545196533
Redis,ASOS_2022,covers,read,0.9404587745666504
Redis,ASOS_2022,data,read,0.10725545883178711
Redis,ASOS_2022,grades,read,0.13683795928955078
Redis,ASOS_2022,products,read,0.10858917236328125
Redis,ASOS_2022,profiles,read,0.6913931369781494
Redis,ASOS_2022,restaurant,read,0.9597060680389404
Redis,ASOS_2022,students,read,0.2174675464630127
Redis,ASOS_2022,data,update,0.10137510299682617
Redis,ASOS_2022,books,delete,0.013538360595703125
Redis,ASOS_2022,countries-small,delete,0.009723663330078125
Redis,ASOS_2022,covers,delete,0.15734362602233887
Redis,ASOS_2022,data,delete,0.0030946731567382812
Redis,ASOS_2022,grades,delete,0.009036064147949219
Redis,ASOS_2022,products,delete,0.0009093284606933594
Redis,ASOS_2022,profiles,delete,0.045325279235839844
Redis,ASOS_2022,restaurant,delete,0.074737548828125
Redis,ASOS_2022,students,delete,0.006165266036987305
Redis,ASOS_2022,books,insert,0.025059938430786133
Redis,ASOS_2022,countries-small,insert,0.023347139358520508
Redis,ASOS_2022,covers,insert,0.2682168483734131
Redis,ASOS_2022,data,insert,0.003314971923828125
Redis,ASOS_2022,grades,insert,0.01733684539794922
Redis,ASOS_2022,products,insert,0.0009112358093261719
Redis,ASOS_2022,profiles,insert,0.10868167877197266
Redis,ASOS_2022,restaurant,insert,0.15870165824890137
Redis,ASOS_2022,students,insert,0.012284994125366211
Redis,ASOS_2022,books,read,0.32010507583618164
Redis,ASOS_2022,countries-small,read,0.4796299934387207
Redis,ASOS_2022,covers,read,0.806868314743042
Redis,ASOS_2022,data,read,0.10692238807678223
Redis,ASOS_2022,grades,read,0.14629006385803223
Redis,ASOS_2022,products,read,0.12699246406555176
Redis,ASOS_2022,profiles,read,0.6030185222625732
Redis,ASOS_2022,restaurant,read,0.9178066253662109
Redis,ASOS_2022,students,read,0.15311908721923828
Redis,ASOS_2022,data,update,0.11487150192260742
Redis,ASOS_2022,books,delete,0.01490330696105957
Redis,ASOS_2022,countries-small,delete,0.016392946243286133
Redis,ASOS_2022,covers,delete,0.20684409141540527
Redis,ASOS_2022,data,delete,0.0028295516967773438
Redis,ASOS_2022,grades,delete,0.00926971435546875
Redis,ASOS_2022,products,delete,0.0009553432464599609
Redis,ASOS_2022,profiles,delete,0.04678177833557129
Redis,ASOS_2022,restaurant,delete,0.09576225280761719
Redis,ASOS_2022,students,delete,0.0062754154205322266
Redis,ASOS_2022,books,insert,0.02516651153564453
Redis,ASOS_2022,countries-small,insert,0.023462772369384766
Redis,ASOS_2022,covers,insert,0.28812217712402344
Redis,ASOS_2022,data,insert,0.0033617019653320312
Redis,ASOS_2022,grades,insert,0.01698613166809082
Redis,ASOS_2022,products,insert,0.0008213520050048828
Redis,ASOS_2022,profiles,insert,0.08915090560913086
Redis,ASOS_2022,restaurant,insert,0.15911054611206055
Redis,ASOS_2022,students,insert,0.011442184448242188
Redis,ASOS_2022,books,read,0.5001168251037598
Redis,ASOS_2022,countries-small,read,0.3490574359893799
Redis,ASOS_2022,covers,read,0.9569387435913086
Redis,ASOS_2022,data,read,0.11509847640991211
Redis,ASOS_2022,grades,read,0.14487433433532715
Redis,ASOS_2022,products,read,0.09577775001525879
Redis,ASOS_2022,profiles,read,0.725365400314331
Redis,ASOS_2022,restaurant,read,0.8344495296478271
Redis,ASOS_2022,students,read,0.15333318710327148
Redis,ASOS_2022,data,update,0.11133265495300293
Redis,ASOS_2022,books,delete,0.020444154739379883
Redis,ASOS_2022,countries-small,delete,0.012680292129516602
Redis,ASOS_2022,covers,delete,0.18690800666809082
Redis,ASOS_2022,data,delete,0.0024068355560302734
Redis,ASOS_2022,grades,delete,0.008874177932739258
